name,slug,country,city,homepage,lat,lng,programs
"nanyang technological university (ntu)","nanyang-technological-university-(ntu)","Singapore","Singapore","","0","0","{'industriell økonomi og teknologiledelse - emil':1,'industriell økonomi og teknologiledelse':7,'energi og miljø, elkraft':1,'kybernetikk og robotikk':1,'indøk, datateknologi':1,'bioteknologi':1,'nanoteknologi':1,'marin teknikk, 5-årig master':1,'indøk':4,'industriell økonomi og teknologiledelse, produktutvikling og produksjon':1,'industriell økonomi og teknologiledelse - datateknologi':1,'fysikk og matematikk':1,'energi og miljø':1,'industriell kjemi og bioteknologi':1,'økonomi og administrasjon':1,'industriell økonomi og teknologiledelse (mtiøt pup)':1,'industriell økonomi og teknologiledelse, data':1,'industriell økonomi og teknologiledelse, produksjon og produktutvikling':1,'industriell økonomi -og teknologiledelse (indøk)':1,'kommunikasjonsteknologi':1,}"
"universidad san francisco de quito","universidad-san-francisco-de-quito","Ecuador","Quito","","0","0","{'medisin':3,'profesjonsstudiet medisin':1,'politisk økonomi':1,'medisin profesjon':1,'medisinstudiet':1,}"
"ntnu","ntnu","Sør Afrika","Cape Town","","0","0","{'sosialt arbeid':2,'soaialantropologi master':1,}"
"unam","unam","Namibia","Windhoek","","0","0","{'sykepleie bachelor':3,'491097':1,'bachelor heltid sykepleie':1,'sykepleie':5,'sykepleier':1,'sykepleien':1,'bachelor i sykepleie':1,'':1,'industriell design':1,}"
"prosjektstudie med organisasjon","prosjektstudie-med-organisasjon","Zambia","Livingstone","","0","0","{'sosialt arbeid':1,}"
"samarbeid med respons network, en ikke-statlig organisasjon.","samarbeid-med-respons-network-en-ikke-statlig-organisasjon.","Zambia","Livingstone","","0","0","{'sosialt arbeid':1,}"
"mcgill university","mcgill-university","Canada","Montreal","","0","0","{'industriell økonomi og teknologiledelse':1,'samfunnsøkonomi':1,}"
"queen mary university of london","queen-mary-university-of-london","Storbritannia","London","","0","0","{'kybernetikk og robotikk':1,'mlhist':1,}"
"uruccan","uruccan","Nicaragua","Bluefields, Nicaragua","","0","0","{'sykepleie, ntnu':1,}"
"prosjektstudie i samarbeid med response network, ikke tilknyttet noe universitet","prosjektstudie-i-samarbeid-med-response-network-ikke-tilknyttet-noe-universitet","Zambia","Livingstone","","0","0","{'sosialt arbeid':1,}"
"university of namibia","university-of-namibia","Namibia","Windhoek","","0","0","{'bachelor sykepleie':1,'sykepleie':2,'sykepleien':1,}"
"streetlight inc.","streetlight-inc.","Filippinene","Tacloban","","0","0","{'barnevernspedagog':1,}"
"tokyo institute of technology","tokyo-institute-of-technology","Japan","Tokyo","","0","0","{'kybernetikk og robotikk':5,'mbiot5':1,'bygg- og miljøteknikk (mtbygg), konstruksjonsteknikk':1,'kommunikasjonsteknologi':1,'bygg- og miljøteknikk, konstruksjonsteknikk':1,'mtnano':1,}"
"muhas","muhas","Tanzania","Dar es Salaam","","0","0","{'medisin':3,}"
"hamburg university of technology","hamburg-university-of-technology","Tyskland","Hamburg - Harburg","","0","0","{'marin teknikk':1,}"
"university of birmingham","university-of-birmingham","Storbritannia","Birmingham","","0","0","{'kybernetikk og robotikk':1,'bachelor i pedagogikk':1,}"
"university college london","university-college-london","Storbritannia","London","","0","0","{'industriell økonomi og teknologiledelse':2,'filosofi master':1,'kommunikasjonsteknologi':1,'master i engelsk litteratur':1,'klassiske fag':1,'master i klassiske fag og antikkens kultur':1,'mschem':1,}"
"soas","soas","Storbritannia","London","","0","0","{'medievitenskap':1,'bachelor i sosialantropologi':1,}"
"utfsm","utfsm","Chile","Valparaíso","","0","0","{'kybernetikk og robotikk':1,'bygg- og miljøteknikk':1,}"
"university of ljubljana","university-of-ljubljana","Slovenia","Ljubljana","","0","0","{'medisin':6,'profesjonsstudiet i medisin':1,'medisin profesjon':1,}"
"n/a","n/a","Belgia","Brussel","","0","0","{'sosiologi':1,'natural resource management international masters':1,}"
"university of waterloo","university-of-waterloo","Canada","Waterloo","","0","0","{'kommunikasjonsteknologi':2,'datateknologi':2,'bevegelsesvitenskap':1,'sosialantropologi':1,'fysikk og matematikk':1,}"
"universität wien","universitat-wien","Østerrike","Wien","","0","0","{'bachelor i generell filosofi':1,'kybernetikk og robotikk':1,'statsvitenskap- master':1,'master i matematikk (topologi)':1,'arkitektur':1,'nanoteknologi':1,'biologi':1,}"
"university of tasmania","university-of-tasmania","Australia","Launceston","","0","0","{'marin teknikk':2,}"
"kathmandu medical college","kathmandu-medical-college","Nepal","Kathmandu","","0","0","{'bachelor sykepleie heltid':1,'bachelor sykepleie':1,'sykepleie':2,'bachelor sykepleie ntnu':1,'fysioterapi':1,'sykepleieutdanning':1,}"
"kmc","kmc","Nepal","Kathmandu","","0","0","{'sykepleie':1,'fysioterapi':1,'sykepleien':1,}"
"stellenbosch university","stellenbosch-university","Sør Afrika","Stellenbosch","","0","0","{'statsvitenskap':1,'afrika studier':1,'mtnano':1,}"
"burapha university","burapha-university","Thailand","Bang Saen","","0","0","{'sykepleie':2,}"
"århus universitet","arhus-universitet","Danmark","Århus","","0","0","{'sosialantropologi':1,}"
"columbia university","columbia-university","USA","New York City","","0","0","{'industriell økonomi og teknologiledelse':1,'indøk data':1,'mtiøt':1,'industriell økonomi':1,'iøt':1,}"
"la sapienza university","la-sapienza-university","Italia","roma","","0","0","{'master i ledelse av teknologi':1,}"
"harvard","harvard","USA","Cambridge","","0","0","{'indøk data':1,'industriell økonomi og teknologiledelse':1,}"
"waseda daigaku","waseda-daigaku","Japan","Tokyo","","0","0","{'nanoteknologi':1,'informatikk':1,}"
"waseda university","waseda-university","Japan","Tokyo","","0","0","{'mtnano':1,'bachelor i økonomi og administrasjon':1,}"
"universidad de buenos aires (uba), faculdad de ciencias sociales","universidad-de-buenos-aires-(uba)-faculdad-de-ciencias-sociales","Argentina","Buenos Aires","","0","0","{'statsvitenskap - bachelor':1,'logistikkingeniør':1,'medisin profesjonsstudium':1,'lektorutdanning i idrett og spansk':1,'medisin':1,'indøk':1,}"
"griffith university","griffith-university","Australia","Gold Coast","","0","0","{'fornybar energi ingeniør':1,}"
"konkuk university","konkuk-university","Korea","Seoul","","0","0","{'ingeniørvitenskap og ikt':1,'informatikk':1,'økonomi og administrasjon':1,}"
"university of california, san diego","university-of-california-san-diego","USA","San Diego","","0","0","{'indøk data':1,'industriell økonomi og teknologiledelse':1,'produktutvikling og produksjon':3,'mtprod - industriell mekanikk':1,'bioteknologi':1,'mtfyma':1,'nanoteknologi':1,'bygg- og miljøteknikk':2,'lektor i språkfag (engelsk)':1,'datateknologi':1,'mtbygg':1,}"
"university of auckland","university-of-auckland","New Zealand","Auckland","","0","0","{'industriell økonomi og teknologiledelse':2,'datateknologi 5 årig':1,'bachelor i sykepleie':2,'tekniske geofag':1,'datateknologi':3,'indøk':1,'lektor i samfunnsfag, med engelsk':1,'kybernetikk og robotikk':1,'mtfyma':1,'ledelse av teknologi (2-årig masterprogram)':1,'dataingeniør':1,'arkitektur og design':1,'energi og miljø':3,'produktutvikling og produksjon masterstudium (2-årig)':1,'sykepleie':5,'sykepleien':1,'bygg og miljøteknikk':2,'sosialt arbeid':1,'fysikk og matematikk (industriell matematikk)':1,'produktutvikling og produksjon':2,'informatikk':1,'bygg- og miljøteknikk':1,'mtdt':1,'bbi':1,'produktutvikling og produksjon, 5-årig master':1,}"
"university of newcastle","university-of-newcastle","Australia","Newcastle","","0","0","{'materialteknologi, 5-årig':1,'produktutvikling og produksjon':1,'materialteknologi, bachelor':1,}"
"institut za bolesti djece (barneavd sykehuset)","institut-za-bolesti-djece-(barneavd-sykehuset)","Montenegro","Podgorica","","0","0","{'':1,}"
"the hong kong polytechnic university (polyu)","the-hong-kong-polytechnic-university-(polyu)","Kina","Hongkong","","0","0","{'ingeniørvitenskap og ikt, geomatikk':1,}"
"university of leeds","university-of-leeds","Storbritannia","Leeds","","0","0","{'industriell økonomi og teknologiledelse':1,}"
"vysoké učení technické v brně","vysoke-uceni-technicke-v-brne","Tsjekkia","Brno","","0","0","{'informatikk':1,}"
"hebrew university rehovot","hebrew-university-rehovot","Israel","Rehovot","","0","0","{'biomarin innovasjon':1,}"
"the university of manchester","the-university-of-manchester","Storbritannia","Manchester","","0","0","{'industriell økonomi og teknologiledelse':1,'industriell matematikk':1,}"
"university of stellenbosch","university-of-stellenbosch","Sør Afrika","Stellenbosch","","0","0","{'industriell kjemi og bioteknologi':1,}"
"university of chichester","university-of-chichester","Storbritannia","Chichester","","0","0","{'lektorutdanning i kroppsøving og idrettsfag':1,'bevegelsesvitenskap':4,'bachelor i bevegelsesvitenskap':1,}"
"osaka prefecture university","osaka-prefecture-university","Japan","Osaka","","0","0","{'indstriell kjemi og bioteknologi - kjemisk prosessteknologi':1,'industriell kjemi og bioteknologi - masterstudie':1,'mtdt':2,'master i databaser og søk':1,}"
"universita degli studi di salerno","universita-degli-studi-di-salerno","Italia","Salerno","","0","0","{'nanoteknologi':1,'teknisk fysikk':1,}"
"aberdeen university","aberdeen-university","Storbritannia","Aberdeen","","0","0","{'master- statsvitenskap':1,}"
"université libre de bruxelles (ulb) og vrije universiteit brussel","universite-libre-de-bruxelles-(ulb)-og-vrije-universiteit-brussel","Belgia","Brussel","","0","0","{'bygg- og miljøteknikk':1,}"
"katholieke hogeschool vives kortrijk","katholieke-hogeschool-vives-kortrijk","Belgia","Kortrijk","","0","0","{'bachelor sykepleie, heltid':1,}"
"university of wollongong","university-of-wollongong","Australia","Wollongong","","0","0","{'dataingeniør':2,'byggingeniør':1,'programmering [spill | app]':1,'bioteknologi':1,'industriell økonomi og teknologiledelse':1,'bachelor i biologi':1,}"
"iae aix-marseille","iae-aix-marseille","Frankrike","Aix-en-Provence","","0","0","{'master i økonomi og administrasjon':1,'master i økonomi og administrasjon (strategi, organisasjon og ledelse)':1,}"
"university of madison-wisconsin","university-of-madison-wisconsin","USA","Madison, Wisconsin","","0","0","{'mttk':1,}"
"royal melbourne institute of technology university","royal-melbourne-institute-of-technology-university","Australia","Melbourne","","0","0","{'dataingeniør':1,'bygg og miljøteknikk':1,}"
"postech","postech","Korea","Pohang","","0","0","{'nanoteknologi':1,'elektro ingeniør':1,'kybernetikk og robotikk':1,}"
"utrecht university","utrecht-university","Nederland","Utrecht","","0","0","{'lektor geografi':1,}"
"universitas gadjah mada","universitas-gadjah-mada","Indonesia","Yogyakarta","","0","0","{'master i entreprenørskap, innovasjon og samfunn':1,}"
"university of cambridge","university-of-cambridge","Storbritannia","Cambridge","","0","0","{'mbiot5':1,}"
"esdes","esdes","Frankrike","Lyon","","0","0","{'bachelor i markedsforing, innovasjon og ledelse':1,'økonomi og administrasjon':2,}"
"université de liège","universite-de-liege","Belgia","Liège","","0","0","{'lektor fransk':1,}"
"united nations environment programme (unep) regional office in west asia (rowa)","united-nations-environment-programme-(unep)-regional-office-in-west-asia-(rowa)","Bahrain","Manama","","0","0","{'globalization and sustainable development':1,}"
"ucb","ucb","USA","Berkeley","","0","0","{'kybernetikk og robotikk':1,}"
"ara institue of canterbury","ara-institue-of-canterbury","New Zealand","Christchurch","","0","0","{'bachelor sykepleie':1,'bygg- og miljøteknikk':2,}"
"university of iceland","university-of-iceland","Island","Reykjavik","","0","0","{'ingeniørvitenskap og ikt':1,'master i nordisk språk':1,'film- &amp; videoproduksjon':1,'msc environmental chemistry':1,'geografi bachelor':1,}"
"aston university","aston-university","Storbritannia","Birmingham","","0","0","{'master of philosophy in english linguistics and language acquisition':1,}"
"california state university los angeles","california-state-university-los-angeles","USA","Los Angeles","","0","0","{'økonomi, ledelse og bærekraft':1,'film- og videoproduksjon':1,}"
"aix-marseille (iae)","aix-marseille-(iae)","Frankrike","Aix en Provence","","0","0","{'ledelse av teknologi':1,}"
"calstatela","calstatela","USA","LA","","0","0","{'økonomi, ledelse og bærekraft':1,}"
"-","-","Kenya","Kisumu og Asembo","","0","0","{'sykepleie':1,}"
"kanyakoo self help initiative","kanyakoo-self-help-initiative","Kenya","Kisumu","","0","0","{'bachelor i sykepleie':2,}"
"kwansei gakuin (daigaku) university","kwansei-gakuin-(daigaku)-university","Japan","Osaka","","0","0","{'musikkteknologi':1,}"
"curtin university","curtin-university","Australia","Perth","","0","0","{'mtpetr':1,'2-årig master i petroleumsfag':1,'mtpetr - petroleumsfag - boring':1,'elektroingeniør':1,}"
"university of california, santa barbara","university-of-california-santa-barbara","USA","Santa Barbara CA","","0","0","{'informatikk':1,'kommunikasjonsteknologi':1,'ingeniørvitenskap og ikt':1,'energi og miljø sivilingeniør':1,'masterprogram i bioteknologi':1,'mtprod':1,'datateknologi':2,'teknisk kybernetikk':1,}"
"universidad politécnica de madrid - upm","universidad-politecnica-de-madrid---upm","Spania","Madrid","","0","0","{'datateknologi':2,'elektronisk systemdesign og innovasjon':1,'marin teknikk':2,}"
"delft university of technology","delft-university-of-technology","Nederland","Delft","","0","0","{'datateknologi':1,'arkitektur, 5-årig master':1,'teknisk kybernetikk 5-årig':1,'energi og miljø':1,'industriell design':1,}"
"kwansei gakuin university","kwansei-gakuin-university","Japan","Nishinomiya","","0","0","{'film- og videoproduksjon':1,'bachelor i geografi':1,'sosial antropologi':1,}"
"universität leipzig","universitat-leipzig","Tyskland","Leipzig","","0","0","{'lektor, master tysk':1,'lektorutdanning i idrett og kroppsøving':1,'lektor i samfunnsfag':1,'lektorutdanning i kroppsøving og idrettsfag':1,'tysk - master':1,'psykologi bachelor':1,'psykologi, bachelor':1,'nordisk/ tysk':1,}"
"federal university of santa catarina (ufsc)","federal-university-of-santa-catarina-(ufsc)","Brazil","Florianópolis","","0","0","{'kybernetikk':1,}"
"macquarie university","macquarie-university","Australia","Sydney","","0","0","{'lektor samfunnsfag':1,}"
"tu kaiserslautern","tu-kaiserslautern","Tyskland","Kaiserslautern","","0","0","{'kybernetikk og robotikk':1,}"
"leiden university","leiden-university","Nederland","Leiden","","0","0","{'arkeologi':1,'profesjonsstudiet i psykologi':1,}"
"tuhh","tuhh","Tyskland","Hamburg","","0","0","{'ingeniørvitenskap og ikt':1,'marin teknikk':2,}"
"impedit voluptates","impedit-voluptates","Belgia","Error accusantium of","","0","0","{'qui qui perferendis':1,}"
"vero obcaecati sed o","vero-obcaecati-sed-o","Malta","Provident ab tempor","","0","0","{'nesciunt aut in dol':1,}"
"ad labore consequatu","ad-labore-consequatu","Peru","Quis aperiam volupta","","0","0","{'aliqua alias quo ve':1,}"
"consequat corporis","consequat-corporis","Albania","Voluptate irure sed","","0","0","{'incidunt excepteur':1,}"
"prosjekt arbeid med city mission (ikke universitet)","prosjekt-arbeid-med-city-mission-(ikke-universitet)","Sør Afrika","Cape Town","","0","0","{'bachelor i sosialt arbeid':1,}"
"univesitat rovira i virgili","univesitat-rovira-i-virgili","Spania","Tortosa","","0","0","{'sykepleie':2,'bachelor i sykepleie':1,}"
"universidad rovira i virgili - campus terres de l’ebre (urv-cte)","universidad-rovira-i-virgili---campus-terres-de-l'ebre-(urv-cte)","Spania","Tortosa","","0","0","{'sykepleie bachelor':1,'sykepleie':1,}"
"karolinska institutet","karolinska-institutet","Sverige","Stockholm","","0","0","{'medisin':3,}"
"oporto polytechnic institute","oporto-polytechnic-institute","Portugal","Porto","","0","0","{'politisk økonomi':1,}"
"rovira i virgili university","rovira-i-virgili-university","Spania","Tortosa","","0","0","{'sykepleie':1,}"
"federico santa maria technical university","federico-santa-maria-technical-university","Chile","Valparaiso","","0","0","{'bygg- og miljøteknikk masterprogram':1,}"
"technische universiteit delft","technische-universiteit-delft","Nederland","Delft","","0","0","{'mtfyma':1,'kybernetikk og robotikk':1,'petroleumsfag':1,}"
"kunstakademie münster, leonardo campus.","kunstakademie-munster-leonardo-campus.","Tyskland","Münster","","0","0","{'bachelorutdanning i billedkunst':2,}"
"the university of bologna","the-university-of-bologna","Italia","bologna","","0","0","{'bygg- og miljøteknikk':1,}"
"université nice sophia antipolis","universite-nice-sophia-antipolis","Frankrike","Nice","","0","0","{'mtfyma':1,'bevegelsesvitenskap':1,}"
"université de montpellier ii - faculté des sciences","universite-de-montpellier-ii---faculte-des-sciences","Frankrike","Montpellier","","0","0","{'fysikk og matematikk - industriell matematikk':3,'mtkj':1,'medisin':1,}"
"universidad de cantabria","universidad-de-cantabria","Spania","Santander","","0","0","{'marin teknikk':1,'mtnano':1,'tekniske geofag':1,}"
"university of sunshine coast","university-of-sunshine-coast","Australia","sunshine coast","","0","0","{'biologi':1,'bioteknologi':1,}"
"hochschule für wirtschaft und recht","hochschule-fur-wirtschaft-und-recht","Tyskland","Berlin","","0","0","{'økonomi og administrasjon':3,'':1,}"
"tu münchen","tu-munchen","Tyskland","München","","0","0","{'bachelor i fysikk':1,'indøk data':1,'industriell økonomi og teknologiledelse':1,}"
"université de lille","universite-de-lille","Frankrike","Lille","","0","0","{'matteknologi':2,}"
"norge","norge","Zambia","Trondheim","","0","0","{'internasjonalt samarbeid perspektiv på læreryrket (1-10) lgu14016 lgu54017 (2019 vår)':1,}"
"université toulouse - jean jaurès","universite-toulouse---jean-jaures","Frankrike","Toulouse","","0","0","{'profesjonsstudiet psykologi':1,'profesjonsstudiet i psykologi':1,'lektorutdanning':1,'psykologi':1,}"
"universitetet i groningen","universitetet-i-groningen","Nederland","Groningen","","0","0","{'profesjonsstudiet i psykologi':6,'bevegelsesvitenskap':1,'msbio':1,'bachelor pedagogikk':1,}"
"university of the sunshine coast (usc)","university-of-the-sunshine-coast-(usc)","Australia","Mooloolaba","","0","0","{'bachelor i biologi':1,}"
"universita di trento","universita-di-trento","Italia","Trento","","0","0","{'europastudier':1,'europastudier med statsvitenskap':1,'bygg og miljøteknikk':1,}"
"universidad politecnica de cartagena","universidad-politecnica-de-cartagena","Spania","Cartagena","","0","0","{'industriell økonomi og teknologiledelse':1,'marin teknikk':1,}"
"university of the sunshine coast","university-of-the-sunshine-coast","Australia","Sunshine Coast","","0","0","{'bachelor biologi':1,'biologi bachelor':1,'afrikastudier':1,}"
"david livingstone college of education","david-livingstone-college-of-education","Zambia","Livingstone","","0","0","{'grunnskolelærerutdanning 5-10 med norsk':1,}"
"université de strasbourg","universite-de-strasbourg","Frankrike","Strasbourg","","0","0","{'europastudier med statsvitenskap':1,'europastudier':1,}"
"universidad de buenos aires - filosofia y letras","universidad-de-buenos-aires---filosofia-y-letras","Argentina","Buenos Aires","","0","0","{'bachelor i spansk':1,}"
"universidad tecnica frederico santa maria","universidad-tecnica-frederico-santa-maria","Chile","Valparaíso","","0","0","{'energi og miljø':1,'indøk (industriell økonomi og teknologiledelse)':1,'datateknologi':1,'mtdt / datateknikk':1,'ingeniørvitenskap og ikt':1,}"
"colorado school of mines","colorado-school-of-mines","USA","Golden","","0","0","{'petroleumsfag, boreteknologi':1,}"
"upct","upct","Spania","Cartagena","","0","0","{'marin teknikk':1,}"
"upm - etsi navales","upm---etsi-navales","Spania","Madrid","","0","0","{'marin teknikk':1,}"
"bauhaus-universität weimar","bauhaus-universitat-weimar","Tyskland","Weimar","","0","0","{'arkitektur':2,}"
"ikke universitet","ikke-universitet","Peru","Monsefú","","0","0","{'barnevernspedagogikk':1,'bachelor i barnevern':1,}"
"cardiff university","cardiff-university","Storbritannia","Cardiff","","0","0","{'europastudier m/ statsvitenskap':1,'statsvitenskap':1,}"
"universidade de são paulo","universidade-de-sao-paulo","Brazil","São Paulo","","0","0","{'materialteknologi 5år, mtmt':1,}"
"christian medical college vellore","christian-medical-college-vellore","India","Vellore","","0","0","{'medisin':1,'profesjonsstudiet i medisin':1,'medisin profesjonsstudium':1,}"
"livingstone college of nursing and midwifery","livingstone-college-of-nursing-and-midwifery","Zambia","Livingstone","","0","0","{'ergoterapiutdanningen':1,}"
"university of cape coast","university-of-cape-coast","Ghana","Cape Coast","","0","0","{'lektorutdanning i historie (mlhist)':1,}"
"sciences po toulouse","sciences-po-toulouse","Frankrike","Toulouse","","0","0","{'bachelor i statsvitenskap':1,'lektorutdanning i samfunnsfag':1,}"
"helsingfors universitet","helsingfors-universitet","Finland","Helsingfors","","0","0","{'allmenn litteraturvitskap':1,}"
"universidad de valencia","universidad-de-valencia","Spania","VALENCIA","","0","0","{'mbiot5':1,'psykologi, profesjon':1,'psykologi bachelor':1,}"
"rmit","rmit","Australia","MELBOURNE","","0","0","{'fysikk og matematikk':2,'bioteknologi':1,'tekniske geofag':1,'industriell design':2,'matematikk og fysikk':1,'bygg- og miljøteknikk':1,'kybernetikk og robotikk':1,'energi og miljø':2,'datateknikk':1,'datateknologi':1,}"
"universidade de coimbra","universidade-de-coimbra","Portugal","Coimbra","","0","0","{'arkitektur':1,}"
"upc (campus eebe)","upc-(campus-eebe)","Spania","Barcelona","","0","0","{'maskin':1,}"
"university of firenze","university-of-firenze","Italia","Firenze","","0","0","{'arkitektur':1,}"
"memorial university of newfoundland","memorial-university-of-newfoundland","Canada","St. John's","","0","0","{'sosiologi':1,}"
"the concerned for working children","the-concerned-for-working-children","India","Bangalore","","0","0","{'barnevernspedagog, bachelor':1,}"
"university of western australia","university-of-western-australia","Australia","Perth","","0","0","{'marin teknikk':1,'bygg- og miljøteknikk':1,'fysikk og matematikk':1,'bachelor i psykologi':1,'energi og miljø':1,}"
"york university","york-university","Canada","Toronto","","0","0","{'grunnskolelærerutdanning 5-10 med vekt på realfag':1,'grunnskolelærer 5-10 med matematikk':1,'':1,'lærerstudiet':1,'datateknologi':1,}"
"universidade do algarve","universidade-do-algarve","Portugal","Faro","","0","0","{'bachelor i radiografi':1,'radiografi':2,}"
"university of maryland","university-of-maryland","USA","Washington DC","","0","0","{'mtdt':1,'mttk':1,}"
"tu dresden","tu-dresden","Tyskland","Dresden","","0","0","{'fornybar energi':1,'vann og miljøteknikk':1,}"
"pontificia universidad católica de perú","pontificia-universidad-catolica-de-peru","Peru","Lima","","0","0","{'nanoteknologi':1,'lektorutdanning i geografi':1,}"
"upc eebe","upc-eebe","Spania","Barcelona","","0","0","{'maskiningeniør':1,}"
"university of sydney","university-of-sydney","Australia","Sydney","","0","0","{'master in interaction design':1,}"
"abrigo rainha silvia","abrigo-rainha-silvia","Brazil","Itaborai","","0","0","{'barnevernspedagog':1,'barnevernspedagogikk':1,}"
"sunshine educare","sunshine-educare","Sør Afrika","Cape Town","","0","0","{'barnevernspedagogikk':1,}"
"ufrj","ufrj","Brazil","Rio de Janeiro","","0","0","{'mtnano':1,'marin teknikk':3,'marin teknikk - marin kybernetikk':1,}"
"univeristetet i valencia","univeristetet-i-valencia","Spania","Valencia","","0","0","{'psykologi - bachelor':1,'økonomi og administrasjon':1,}"
"institut détudes politiques de lyon","institut-detudes-politiques-de-lyon","Frankrike","Lyon","","0","0","{'statsvitenskap':1,}"
"université claude bernard lyon 1","universite-claude-bernard-lyon-1","Frankrike","Lyon","","0","0","{'bygg- og miljøteknikk':1,'bioingeniør':1,}"
"michigan technological university","michigan-technological-university","USA","Houghton","","0","0","{'industriell økonomi og teknologiledelse':1,'produktutvikling og produksjon':1,'mtprod':1,}"
"prosjektperiode","prosjektperiode","Filippinene","Tacloban","","0","0","{'barnevernspedagog':1,}"
"indian institute of technology madras","indian-institute-of-technology-madras","India","Chennai","","0","0","{'industriell kjemi og bioteknologi':1,}"
"universitetet i bologna","universitetet-i-bologna","Italia","Forli","","0","0","{'økonomi og administrasjon':1,'energi og miljø':1,'bygg- og miljøteknikk':1,'industriell økonomi og teknologiledelse':1,}"
"university of colorado boulder","university-of-colorado-boulder","USA","Boulder","","0","0","{'mtfyma':1,'produktutvikling og produksjon':1,}"
"university of helsinki","university-of-helsinki","Finland","Helsinki","","0","0","{'lektorutdanning i geografi':1,}"
"universidade federal de santa catarina","universidade-federal-de-santa-catarina","Brazil","Florianópolis","","0","0","{'kybernetikk og robotikk':1,'vann- og miljøteknikk':1,}"
"the hong kong polytechnic university","the-hong-kong-polytechnic-university","Kina","HongKong","","0","0","{'mting':1,'industriell økonomi og teknologiledelse':1,}"
"uq","uq","Australia","Brisbane","","0","0","{'arkitektur':1,'indoek':1,}"
"università degli studi di milano - bicocca","universita-degli-studi-di-milano---bicocca","Italia","Milano","","0","0","{'mschem':1,}"
"otago university","otago-university","New Zealand","Dunedin","","0","0","{'lektor i geografi':1,}"
"newcastle university","newcastle-university","Storbritannia","Newcastle upon Tyne","","0","0","{'engelsk (bachelor)':1,'mlspråk':1,'lektor samfunnsfag (master i statsvitenskap)':1,'lektor i engelsk':1,'sosialantropologi, bachelor':1,}"
"the university of hong kong","the-university-of-hong-kong","Kina","Hong Kong","","0","0","{'indøk-emil':1,'industriell økonomi og teknologiledelse':2,}"
"university of split","university-of-split","Kroatia","Split","","0","0","{'sykepleie':4,'bachelor i sykepleie':2,'sykepleie bachelor':3,'praksis i medisinsk fagområde':1,}"
"university of nottingham ningbo china","university-of-nottingham-ningbo-china","Kina","Ningbo","","0","0","{'master i statsvitskap':1,'økonomi og administrasjon':2,'statsvitenskap':2,}"
"ikke relevant","ikke-relevant","Laos","Savannakhet","","0","0","{'barnevernspedagog, bachelor':1,'barnevern':1,}"
"iae aix-marseille université","iae-aix-marseille-universite","Frankrike","Aix-en-provence","","0","0","{'master i økonomi og administrasjon - hovedprofil økonomistyring':1,'siviløkonom handelshøyskolen i trondheim':1,}"
"politechinka warszawska","politechinka-warszawska","Polen","Warszawa","","0","0","{'kybernetikk og robotikk':1,'elektroingeniør':1,}"
"aix-marseille graduate school of management - iae","aix-marseille-graduate-school-of-management---iae","Frankrike","Aix-en-Provence","","0","0","{'økonomistyring':1,'ledelse av teknologi':1,}"
"ewha womans university","ewha-womans-university","Korea","Seoul","","0","0","{'engelsk bachelor':1,}"
"university of cape town (uct)","university-of-cape-town-(uct)","Sør Afrika","George og Cape Town","","0","0","{'profesjonsstudiet i medisin':1,'energi og miljø':1,'medisin':1,}"
"university of calgary","university-of-calgary","Canada","Calgary","","0","0","{'markedsføring og ledelse,':1,'bevegelsesvitenskap bachelor':1,'femårig master i samfunnsøkonomi':1,'energi og miljø':1,'bgeol':1,}"
"ikke universitet, barnehjem gentle hands inc","ikke-universitet-barnehjem-gentle-hands-inc","Filippinene","Manila","","0","0","{'barnevernspedagog bachelor':1,}"
"praksis","praksis","Asia","Manila","","0","0","{'barnevern':1,}"
"ucl","ucl","Storbritannia","London","","0","0","{'profesjonsstudiet i psykologi':1,'mastergrad i pedagogikk':1,}"
"nus","nus","Singapore","Singapore","","0","0","{'marin teknikk':3,'bygg- og miljøteknikk':1,'nanoteknologi':1,'indøk':1,}"
"the university of edinburgh","the-university-of-edinburgh","Storbritannia","Edinburgh","","0","0","{'fysikk og matematikk, teknisk fysikk':1,'fysikk og matematikk':1,'industriell økonomi og teknologiledelse':1,'mtfyma':1,'bachelor i engelsk':1,}"
"det var ikke universitet, vi hospiterte hos en frivillig organisasjon","det-var-ikke-universitet-vi-hospiterte-hos-en-frivillig-organisasjon","Sør Afrika","Cape Town","","0","0","{'bachelor i sosialt arbeid':1,}"
"butterfly house community resource centre","butterfly-house-community-resource-centre","Sør Afrika","Paarl","","0","0","{'bachelor i barnevern':1,'barnevernspedagog':1,'bachelor i barnevern (barnevernspedagog)':1,}"
"butterfly house i paarl","butterfly-house-i-paarl","Sør Afrika","Paarl","","0","0","{'barnevernspedagog':1,}"
"universitetet i lusaka","universitetet-i-lusaka","Zambia","Livingstone","","0","0","{'sosialt arbeid':1,}"
"ikke knyttet til universitet","ikke-knyttet-til-universitet","Jamaica","Montego Bay","","0","0","{'barnevern, bachelor':1,}"
"chancellor college: university of malawi","chancellor-college:-university-of-malawi","Malawi","Zomba and Blantyre","","0","0","{'mphil development studies - specializing in geography':1,}"
"goldsmith university","goldsmith-university","Storbritannia","London","","0","0","{'mlhist':1,'bachelor i medievitenskap':1,}"
"tsinghua university","tsinghua-university","Kina","Bejing","","0","0","{'kybernetikk':1,'produktutvikling og produksjon siv-ing':1,}"
